# Accelerometer Data File
# Started @Fri Dec 02 13:38:06 CST 2016
#
#
# sensor Vendor: hTC Corp.
# sensor Name: Accelerometer Sensor
# sensor Resolution: 0.01m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
0.539 10.86 1.849 10
0.25 11.42 1.5 10
-0.11 11.889 1.55 10
-0.299 12.719 1.64 10
-0.28 13.63 1.63 10
0.08 14.04 1.55 10
0.28 14.49 1.14 10
0.69 14.63 0.93 10
1.03 14.65 0.53 10
1.04 14.7 0.34 10
1.05 14.559 0.149 10
0.969 14.24 0.37 10
1.329 14.0 0.65 10
2.03 13.65 0.859 10
2.55 13.03 1.26 10
2.939 12.67 1.79 10
3.03 12.33 2.2 10
2.95 12.03 2.55 10
2.98 11.88 2.97 10
2.98 11.96 3.11 10
3.12 11.95 3.0 10
3.159 11.559 2.57 10
3.08 11.019 2.19 10
2.97 10.8 1.88 10
2.78 10.179 1.75 9
2.45 9.75 1.99 10
2.27 9.36 2.21 10
2.06 8.87 2.679 10
1.93 8.66 2.929 10
1.75 8.63 3.27 10
1.589 8.639 3.179 10
1.689 7.89 3.21 10
1.66 7.279 3.05 10
1.54 7.04 3.04 10
1.22 7.379 3.06 10
1.26 6.99 3.09 10
1.439 6.339 3.409 10
1.48 6.77 3.47 10
1.53 6.899 3.56 10
1.52 6.46 3.379 10
1.189 6.339 3.56 10
1.199 6.399 3.61 10
1.27 6.339 3.86 10
1.5 6.58 3.98 10
1.53 6.68 3.919 10
1.53 6.41 3.82 10
1.62 6.23 3.6 10
1.27 5.759 3.61 10
1.329 5.529 3.709 10
1.3 5.54 4.0 10
1.12 5.72 4.06 10
1.12 5.7 4.17 10
1.04 5.81 4.14 9
1.1 6.1 4.16 10
1.01 6.15 4.009 10
1.18 6.14 3.81 10
1.09 6.2 3.61 10
1.329 6.16 3.179 10
1.01 6.109 3.04 10
0.969 6.319 2.87 10
0.849 6.279 2.629 10
1.04 6.2 2.629 10
1.31 6.46 2.61 10
1.65 6.69 2.61 10
1.89 6.819 2.659 10
2.12 7.089 2.58 10
2.31 7.129 2.59 10
2.389 7.089 2.61 10
2.429 7.27 2.61 10
2.62 7.35 2.76 10
2.8 7.22 2.899 10
2.79 7.33 2.87 10
3.1 7.609 2.84 10
2.8 7.799 2.87 10
2.87 8.29 2.83 10
2.76 8.62 2.52 10
2.57 8.769 2.29 10
2.33 8.84 2.02 10
2.32 9.13 1.99 10
2.57 9.28 2.09 10
2.939 9.36 2.24 9
3.129 9.519 2.169 10
3.11 9.88 2.129 10
3.1 10.29 1.959 10
2.85 10.599 1.689 10
2.649 10.84 1.56 10
2.51 11.13 1.35 10
2.399 11.63 1.22 10
2.44 11.969 1.03 10
2.52 11.95 1.06 10
2.76 11.82 0.979 10
3.06 11.78 0.96 10
3.129 11.69 0.979 10
3.37 11.469 0.859 10
3.3 11.11 0.68 10
3.28 10.66 0.51 10
3.179 10.19 0.359 10
3.08 10.0 0.22 10
2.95 9.86 0.31 10
2.84 9.889 0.53 10
2.84 9.99 0.849 10
2.81 9.82 1.25 10
2.919 9.57 1.53 10
3.11 9.46 1.67 10
3.199 9.28 1.73 10
3.139 9.15 1.599 10
2.929 9.0 1.49 10
2.58 8.96 1.27 10
2.24 9.099 1.25 10
2.09 9.21 1.1 9
2.09 9.24 1.199 10
2.19 9.139 1.4 10
2.46 8.96 1.43 10
2.419 8.84 1.829 10
2.649 8.98 2.04 10
2.73 9.059 2.21 10
2.61 8.94 2.07 10
2.409 8.849 1.969 10
2.0 8.98 1.79 10
1.81 9.179 1.67 10
1.68 9.19 1.579 10
1.73 9.23 1.65 10
1.88 9.349 1.709 10
2.24 9.309 1.73 10
2.18 9.09 1.959 10
2.379 9.269 2.07 10
2.59 9.3 2.3 10
2.83 9.33 2.29 10
2.84 9.32 2.21 10
2.73 9.269 2.08 10
2.55 9.36 1.88 10
2.46 9.42 1.79 10
2.31 9.34 1.689 10
2.28 9.15 1.74 10
2.129 9.04 1.78 10
2.19 9.04 1.87 10
2.07 9.05 1.9 10
1.99 9.0 1.959 9
1.949 8.99 1.99 10
2.18 9.15 2.0 10
2.159 9.08 1.949 10
2.23 9.23 1.979 10
2.169 9.44 1.969 10
2.02 9.519 1.939 10
2.0 9.63 1.9 10
1.99 9.809 1.969 10
1.939 9.98 2.159 10
2.06 10.12 2.32 10
2.23 10.2 2.54 10
2.36 10.17 2.679 10
2.56 10.099 2.929 10
2.6 9.95 3.05 10
2.72 9.78 3.12 10
2.78 9.65 3.169 10
2.8 9.5 3.179 10
2.81 9.429 3.139 10
2.74 9.23 3.07 10
2.56 9.0 2.919 10
2.31 8.929 2.6 10
2.21 8.84 2.27 10
2.02 8.78 1.959 10
1.849 8.7 1.78 10
1.75 8.82 1.55 10
1.689 8.97 1.39 10
1.77 9.04 1.329 10
1.79 9.04 1.319 9
1.819 9.179 1.39 10
1.969 9.29 1.51 10
2.1 9.34 1.55 10
2.19 9.37 1.61 10
2.2 9.51 1.699 10
2.31 9.55 1.839 10
2.429 9.66 1.99 10
2.51 9.59 2.1 10
2.649 9.61 2.27 10
2.78 9.67 2.5 10
2.85 9.679 2.639 10
2.879 9.61 2.72 10
2.899 9.559 2.7 10
2.81 9.49 2.69 10
2.72 9.46 2.5 10
2.53 9.48 2.32 10
2.409 9.41 2.19 10
2.34 9.36 1.92 10
2.34 9.4 1.849 10
2.37 9.34 1.819 10
2.31 9.32 1.76 10
2.62 9.429 1.92 10
2.44 9.36 1.91 10
2.57 9.33 1.99 10
2.56 9.22 2.0 10
2.54 9.28 2.04 10
2.58 9.26 2.159 10
2.55 9.099 2.149 9
2.48 9.19 2.159 10
2.3 9.2 2.12 10
2.129 9.21 2.01 10
1.91 9.26 1.92 10
1.849 9.33 1.89 10
1.78 9.3 1.9 10
1.8 9.309 1.949 10
1.86 9.46 2.1 10
1.969 9.599 2.22 10
2.03 9.599 2.36 10
2.05 9.58 2.37 10
2.03 9.62 2.379 10
1.969 9.65 2.35 10
1.829 9.67 2.399 10
1.839 9.63 2.37 10
1.77 9.58 2.379 10
1.88 9.65 2.389 10
1.93 9.69 2.53 10
1.949 9.69 2.409 10
1.959 9.53 2.49 10
1.87 9.61 2.47 10
1.719 9.66 2.44 10
1.66 9.61 2.52 10
1.65 9.63 2.6 10
1.65 9.63 2.69 10
1.709 9.65 2.74 10
1.76 9.75 2.78 10
1.86 9.849 2.79 9
1.839 9.78 2.669 10
1.87 9.79 2.58 10
1.86 9.76 2.379 10
1.719 9.719 2.34 10
1.689 9.8 2.27 10
1.68 9.74 2.25 10
1.81 9.59 2.26 10
1.959 9.51 2.159 10
2.11 9.44 2.129 10
2.09 9.48 2.08 10
2.01 9.51 2.07 10
1.949 9.53 2.02 10
1.88 9.519 2.03 10
1.819 9.54 1.99 10
1.839 9.51 2.07 10
1.839 9.45 2.11 10
1.849 9.429 2.07 10
1.849 9.42 2.129 10
1.829 9.4 2.04 10
1.839 9.38 2.02 10
1.79 9.36 2.0 10
1.66 9.4 1.949 10
1.63 9.34 1.76 10
1.52 9.26 1.79 10
1.569 9.3 1.709 10
1.469 9.349 1.719 10
1.56 9.38 1.68 10
1.599 9.32 1.699 10
1.66 9.309 1.67 9
1.76 9.25 1.68 10
1.829 9.34 1.75 10
1.88 9.41 1.76 10
1.979 9.469 1.76 10
2.09 9.429 1.8 10
2.19 9.46 1.77 10
2.33 9.55 1.8 10
2.34 9.639 1.73 10
2.419 9.69 1.589 10
2.52 9.74 1.56 10
2.389 9.63 1.5 10
2.37 9.65 1.4 10
2.32 9.679 1.4 10
2.34 9.639 1.39 10
2.31 9.63 1.38 10
2.33 9.429 1.36 10
2.23 9.349 1.31 10
2.129 9.46 1.31 10
2.02 9.61 1.25 10
1.99 9.57 1.29 10
1.99 9.5 1.35 10
2.0 9.46 1.469 10
2.03 9.53 1.54 10
2.1 9.559 1.62 10
2.129 9.57 1.66 10
2.149 9.519 1.599 10
2.05 9.45 1.589 10
1.959 9.349 1.569 9
1.8 9.38 1.51 10
1.75 9.41 1.569 10
1.689 9.45 1.599 10
1.68 9.44 1.599 10
1.79 9.45 1.62 10
1.79 9.45 1.63 10
1.829 9.46 1.66 10
1.75 9.559 1.68 10
1.75 9.62 1.77 10
1.68 9.639 1.76 10
1.699 9.679 1.849 10
1.64 9.71 1.81 10
1.709 9.76 1.78 10
1.76 9.73 1.829 10
1.839 9.82 1.819 10
1.93 9.889 1.8 10
2.02 9.86 1.91 10
2.129 9.91 1.849 10
2.159 9.92 1.88 10
2.07 9.84 1.86 10
2.1 9.84 1.849 10
2.12 9.889 1.92 10
2.22 9.889 1.949 10
2.23 9.769 1.9 10
2.19 9.719 1.849 10
2.08 9.679 1.74 10
1.93 9.719 1.73 10
1.819 9.7 1.599 9
1.689 9.65 1.54 10
1.65 9.62 1.43 10
1.64 9.69 1.42 10
1.65 9.769 1.41 10
1.76 9.74 1.38 10
1.849 9.7 1.42 10
1.979 9.65 1.55 10
2.07 9.66 1.61 10
2.08 9.7 1.699 10
2.08 9.62 1.76 10
2.01 9.58 1.79 10
1.87 9.48 1.73 10
1.8 9.46 1.709 10
1.61 9.45 1.689 10
1.52 9.46 1.65 10
1.5 9.41 1.61 10
1.49 9.429 1.599 10
1.56 9.4 1.63 10
1.53 9.389 1.8 10
1.579 9.37 1.86 10
1.579 9.349 1.86 10
1.63 9.41 1.839 10
1.569 9.389 1.93 10
1.569 9.37 1.87 10
1.469 9.42 1.88 10
1.469 9.5 1.959 10
1.56 9.519 1.959 10
1.52 9.48 2.03 9
1.579 9.429 2.12 10
1.579 9.4 2.12 10
1.63 9.36 2.18 10
1.66 9.34 2.3 10
1.68 9.26 2.25 10
1.61 9.17 2.25 10
1.579 9.12 2.149 10
1.5 9.15 2.21 10
1.4 9.09 2.06 10
1.38 8.99 1.969 10
1.319 8.92 1.93 10
1.35 8.889 1.89 10
1.339 8.889 1.88 10
1.25 8.75 1.74 10
1.199 8.67 1.77 10
1.23 8.73 1.79 10
1.3 8.71 1.79 10
1.25 8.76 1.89 10
1.28 8.809 1.969 10
1.31 8.71 2.0 10
1.4 8.67 2.09 10
1.37 8.599 2.19 10
1.469 8.58 2.159 10
1.51 8.559 2.23 10
1.43 8.54 2.11 10
1.37 8.33 2.09 10
1.449 8.17 2.19 10
1.41 8.269 2.32 10
1.53 8.21 2.45 9
1.65 8.0 2.59 10
1.75 7.91 2.69 10
1.89 7.94 2.81 10
2.05 7.83 2.77 10
2.2 7.58 2.85 10
2.3 7.359 2.889 10
2.35 7.21 3.03 10
2.48 7.1 2.96 10
2.45 6.879 2.98 10
2.46 6.69 2.85 10
2.669 6.46 2.72 10
2.909 6.22 2.51 10
3.139 6.069 2.389 10
3.199 5.75 2.27 10
3.159 5.58 2.02 10
3.04 5.41 1.9 10
2.84 5.37 1.689 10
2.62 5.35 1.38 10
2.53 5.33 1.209 10
2.48 5.24 1.04 10
2.47 5.21 0.849 10
2.409 5.19 0.969 10
2.36 5.279 1.04 10
2.32 5.1 1.28 10
1.81 4.58 2.12 10
1.26 3.919 2.669 10
0.729 2.97 3.04 10
0.37 2.409 3.23 9
-0.95 3.35 3.159 10
-0.089 3.649 4.069 10
0.74 4.509 1.75 10
1.77 4.29 1.05 10
1.939 4.49 1.37 10
2.87 5.4 1.25 10
4.19 5.9 1.069 10
4.64 6.31 2.48 10
5.44 7.299 1.5 10
5.609 7.45 1.589 10
5.19 7.419 1.79 10
4.49 7.839 1.67 10
4.44 7.89 2.24 10
4.089 7.899 3.3 10
3.48 8.32 4.52 10
3.55 8.37 6.14 10
3.46 8.889 7.77 10
3.78 9.67 8.4 10
3.899 10.62 7.97 10
3.889 11.139 8.13 9
3.899 12.04 7.529 10
4.0 12.769 7.41 10
4.04 13.0 7.62 10
4.02 12.92 7.83 10
3.73 13.099 8.309 10
3.78 12.58 9.099 10
3.899 11.24 9.969 10
4.39 9.76 10.41 10
5.73 8.53 10.84 10
6.819 7.52 10.3 10
7.12 6.85 9.9 10
7.18 6.83 9.61 10
6.83 7.069 9.87 10
6.049 6.83 9.349 10
5.52 6.1 9.559 10
4.85 5.74 8.189 10
4.02 5.48 6.109 10
3.98 5.529 5.299 10
3.62 5.81 4.08 10
3.74 6.48 2.35 10
3.389 7.75 0.24 10
3.699 9.41 -1.04 10
4.21 11.15 -2.399 10
5.15 12.38 -2.79 10
5.9 13.08 -4.19 10
7.0 12.9 -6.18 10
5.97 15.0 -7.759 10
5.2 16.779 -7.98 9
3.8 17.029 -10.12 10
3.679 16.49 -11.7 10
4.91 15.61 -12.38 10
6.299 15.049 -13.42 10
9.11 12.73 -16.08 10
12.059 8.019 -16.65 10
23.51 15.74 -19.41 10
28.849 6.46 -18.55 10
27.65 -7.839 -22.58 10
19.85 -8.99 -15.549 10
11.469 -5.259 -12.059 10
10.69 -2.53 -8.24 10
7.12 -5.33 -11.86 10
3.939 -4.73 -13.769 10
5.19 0.229 -6.21 10
5.6 -1.09 -2.21 10
2.429 -2.3 -3.32 10
0.58 -3.76 -1.569 10
-2.53 -4.11 -1.39 10
-4.7 -2.909 -1.78 10
-5.27 -1.339 -1.93 10
-4.54 -1.209 -3.06 10
-3.53 -1.75 -4.23 10
-1.74 -2.44 -5.1 10
0.24 -3.62 -6.67 10
2.56 -4.339 -7.069 10
4.21 -4.819 -7.529 9
5.69 -5.37 -7.569 10
6.87 -6.27 -7.46 10
6.99 -6.759 -7.299 10
6.569 -7.049 -7.129 10
5.819 -7.299 -6.71 10
5.0 -7.24 -6.12 10
4.73 -6.99 -5.37 10
5.44 -7.19 -4.589 10
6.96 -8.5 -3.689 10
8.99 -11.15 -2.97 10
10.809 -14.849 -3.5 10
11.759 -17.75 -4.96 10
11.99 -19.01 -5.2 10
10.599 -19.8 -6.54 10
7.62 -17.65 -6.31 10
3.99 -14.88 -5.859 10
1.56 -13.059 -5.73 10
0.39 -12.34 -4.9 10
0.089 -12.87 -3.439 10
0.729 -13.429 -1.78 10
0.799 -13.389 -0.52 10
0.149 -12.95 -0.34 10
-0.21 -12.23 -0.19 10
-0.44 -11.5 -0.12 10
-0.48 -10.76 -0.24 10
-0.35 -10.11 -0.359 10
0.28 -9.599 -0.489 10
1.35 -9.7 -0.55 9
1.689 -9.55 -0.71 10
1.52 -8.91 -0.909 10
1.55 -8.47 -0.87 10
1.959 -8.44 -0.89 10
2.32 -8.99 -0.69 10
2.53 -9.36 -1.11 10
2.909 -9.54 -1.43 10
3.11 -10.03 -1.52 10
3.35 -10.24 -1.78 10
3.79 -10.44 -1.81 10
4.52 -11.429 -2.03 10
4.81 -12.91 -2.71 10
3.53 -13.24 -3.11 10
1.64 -12.889 -3.97 10
-0.03 -12.099 -4.63 10
-0.59 -10.73 -4.839 10
0.04 -9.59 -5.31 10
0.68 -8.7 -6.049 10
1.459 -7.91 -7.14 10
2.33 -7.69 -7.649 10
2.71 -6.94 -8.16 10
2.75 -5.93 -8.809 10
3.77 -5.31 -9.309 10
4.95 -4.77 -9.469 10
5.41 -3.98 -9.94 10
6.549 -3.33 -10.01 10
7.919 -3.34 -9.929 10
8.97 -3.23 -10.36 9
9.44 -1.87 -9.84 10
9.87 0.06 -8.889 10
10.49 1.74 -8.51 10
11.469 2.08 -7.7 10
12.46 1.959 -6.859 10
13.299 2.399 -6.44 10
14.24 1.89 -5.44 10
14.94 1.4 -4.259 10
14.48 1.51 -3.33 10
13.34 1.89 -2.54 10
11.9 2.05 -1.56 10
10.51 2.09 -0.729 10
9.719 1.74 -0.44 10
9.26 1.449 0.199 10
9.16 1.54 0.75 10
8.22 0.55 2.28 10
7.49 0.87 2.12 10
7.649 1.829 1.64 10
7.419 2.08 1.62 10
6.779 1.73 1.88 10
5.759 1.68 1.43 10
5.47 1.67 0.74 10
5.14 1.77 0.16 10
4.71 1.959 1.209 10
4.859 2.55 1.48 10
5.49 3.35 1.9 10
6.839 3.58 3.26 10
6.72 4.029 2.34 9
6.67 4.6 2.32 10
6.62 5.15 2.56 10
6.71 5.27 2.909 10
6.14 6.14 1.74 10
6.24 6.649 2.29 10
6.56 6.649 2.7 10
6.279 6.48 2.5 10
6.1 6.72 2.56 10
5.75 7.12 2.84 10
5.569 7.5 2.73 10
5.359 7.509 2.909 10
5.23 7.66 3.05 10
5.27 7.46 3.379 10
5.279 7.04 3.76 10
5.31 6.49 4.41 10
4.88 6.48 5.069 10
4.43 6.629 5.33 10
4.02 6.549 5.549 10
3.639 6.62 5.79 10
3.25 6.779 6.1 10
3.0 6.69 6.48 10
2.77 6.629 6.87 10
2.53 6.74 7.089 10
2.23 6.89 7.23 10
2.139 6.899 7.049 10
2.07 7.06 6.68 10
2.169 7.149 6.42 10
2.3 7.29 6.259 9
2.149 7.48 6.29 10
1.99 7.379 6.779 10
1.73 6.97 7.049 10
1.599 6.399 7.25 10
1.719 6.33 7.46 10
1.92 6.17 7.509 10
2.1 5.68 7.839 10
2.18 5.23 8.309 10
2.33 5.02 8.82 10
2.399 5.04 9.22 10
2.419 5.04 9.57 10
2.419 4.96 9.849 10
2.49 4.95 10.12 10
2.679 4.839 10.37 10
3.11 4.569 10.57 10
3.48 4.47 10.57 10
3.54 4.41 10.429 10
3.1 4.0 10.0 10
3.06 4.43 10.17 10
3.08 4.46 10.15 10
3.05 4.2 10.26 10
3.169 4.049 10.469 10
3.659 3.919 10.59 10
4.16 3.79 10.73 10
4.63 3.62 11.05 10
5.1 3.409 11.389 10
5.39 3.31 11.59 9
5.6 3.189 11.61 10
5.79 3.12 11.4 10
6.0 2.69 11.09 10
6.27 2.129 10.75 10
6.46 1.92 10.4 10
6.589 1.819 10.04 10
6.609 1.839 9.76 10
6.529 1.689 9.389 10
6.45 1.68 8.83 10
6.33 1.75 8.559 10
6.17 2.0 8.57 10
5.83 2.12 8.44 10
5.609 2.0 8.2 10
5.819 1.78 8.33 10
5.839 1.849 8.53 10
5.799 2.49 8.599 10
6.02 3.3 8.63 10
6.67 4.299 8.79 10
7.69 4.97 9.2 10
8.849 5.38 9.48 10
9.69 5.71 9.16 10
9.84 4.45 7.41 10
9.36 6.96 7.96 10
8.63 7.879 7.04 10
7.27 7.2 5.799 10
6.66 6.089 5.319 10
6.839 5.359 5.64 10
7.149 4.319 6.52 9
7.47 3.24 7.46 10
7.91 2.33 8.62 10
8.22 1.329 9.48 10
8.67 0.38 10.03 10
9.23 -0.47 10.599 10
9.88 -0.969 10.92 10
10.69 -1.02 11.41 10
11.46 -0.93 12.03 10
12.08 -0.57 12.36 10
12.36 0.149 12.58 10
12.13 1.949 13.29 10
11.99 3.159 14.19 10
11.53 4.2 15.179 10
10.8 4.66 15.48 10
10.04 4.279 16.01 10
9.29 3.37 16.26 10
8.059 2.7 14.889 10
6.279 2.62 13.099 10
3.889 3.929 10.95 10
1.719 5.509 9.46 10
0.04 6.259 7.99 10
-1.52 6.23 6.1 10
-2.87 5.069 4.87 10
-3.78 3.5 4.58 10
-4.83 2.77 3.959 10
-4.97 2.02 4.089 10
-4.72 2.28 3.79 10
-4.47 3.61 3.81 9
-4.13 5.5 3.72 10
-3.74 6.79 3.21 10
-2.81 7.089 2.26 10
-1.449 5.43 1.74 10
-0.539 4.27 1.41 10
-0.149 4.04 1.329 10
-0.19 4.69 1.709 10
-1.27 5.359 2.08 10
-1.78 6.27 2.29 10
-1.839 7.98 2.34 10
-0.989 8.059 2.25 10
0.34 7.089 2.25 10
1.839 6.71 3.159 10
3.09 6.14 3.639 10
5.69 4.98 5.39 10
4.58 5.779 4.319 10
7.58 7.64 6.009 10
7.94 8.559 6.899 10
10.67 9.58 9.53 10
12.74 8.349 9.929 10
15.29 6.19 8.389 10
16.32 4.319 6.69 10
15.79 3.07 6.649 10
14.57 2.18 6.52 10
12.639 1.56 6.859 10
10.26 2.37 8.189 10
8.36 3.429 9.349 10
7.049 2.99 8.84 9
6.47 3.22 8.09 10
6.42 2.55 7.649 10
6.06 1.92 6.93 10
5.89 1.569 7.0 10
5.029 1.75 6.2 10
4.339 2.379 6.319 10
3.5 3.87 6.71 10
2.44 5.81 6.759 10
2.129 7.0 6.399 10
2.679 6.47 5.67 10
3.74 7.109 5.24 10
6.29 8.4 5.42 10
8.59 9.49 5.1 10
10.32 11.17 4.549 10
10.63 11.219 4.23 10
9.94 10.16 4.46 10
8.45 8.679 4.66 10
6.97 7.37 5.02 10
5.799 6.47 4.81 10
5.41 6.29 4.18 10
5.81 5.52 2.99 10
7.12 4.859 1.73 10
8.4 4.29 1.11 10
8.9 3.86 1.449 10
8.42 3.3 1.89 10
7.62 3.52 2.74 10
6.379 3.709 3.399 9
5.67 3.52 3.09 10
5.089 3.379 2.85 10
5.24 2.83 2.08 10
5.529 2.52 1.56 10
5.779 2.409 0.71 10
6.43 2.939 0.77 10
7.279 3.36 0.58 10
8.55 4.52 0.83 10
9.719 4.87 0.989 10
10.78 5.37 0.89 10
11.24 5.509 0.969 10
10.099 4.94 0.59 10
9.03 5.12 1.189 10
8.16 5.13 1.63 10
7.279 5.71 1.68 10
7.549 5.029 2.28 10
8.889 4.839 2.85 10
9.309 5.77 2.879 10
9.719 6.87 2.919 10
11.86 7.35 2.84 10
13.049 7.74 3.189 10
13.91 7.72 4.39 10
14.13 6.899 5.67 10
13.82 7.569 6.779 10
12.9 9.2 6.18 10
13.42 9.23 5.98 10
14.49 8.679 5.009 10
15.389 8.49 4.17 9
15.49 8.4 3.28 10
15.46 7.569 3.919 10
14.969 6.799 4.56 10
14.059 7.12 5.21 10
12.92 7.45 6.23 10
12.009 7.45 6.97 10
11.09 7.35 7.5 10
10.59 7.39 7.73 10
10.0 7.73 7.529 10
9.82 7.62 7.359 10
10.24 7.14 7.06 10
10.63 6.72 6.819 10
10.29 6.5 6.299 10
9.51 6.379 5.94 10
8.96 6.22 5.609 10
8.42 6.04 5.41 10
8.25 5.49 5.17 10
7.83 4.65 4.91 10
7.23 4.15 4.839 10
6.99 3.889 4.92 10
6.85 3.679 5.14 10
6.77 3.51 5.73 10
6.42 3.29 5.97 10
6.02 2.939 6.1 10
5.52 2.669 6.299 10
4.72 2.52 6.31 10
3.939 2.35 6.129 10
3.56 2.34 6.04 9
3.379 2.399 5.92 10
3.159 2.36 5.65 10
3.169 2.56 5.64 10
3.24 2.61 5.39 10
3.149 2.6 5.19 10
2.97 2.75 5.1 10
2.659 2.96 5.009 10
2.45 3.139 4.94 10
2.34 3.139 4.859 10
2.159 3.08 4.589 10
2.03 3.1 4.43 10
1.719 3.29 4.58 10
1.329 3.61 4.67 10
1.04 4.22 4.92 10
1.079 4.799 5.109 10
1.37 5.43 4.92 10
1.64 5.839 4.77 10
1.689 6.08 4.46 10
1.73 6.43 4.21 10
1.689 6.799 3.97 10
1.74 7.12 3.79 10
1.829 7.509 3.5 10
1.829 7.62 3.11 10
1.939 7.45 2.879 10
1.99 7.41 2.909 10
1.979 7.46 2.929 10
1.87 7.46 2.78 10
1.76 7.419 2.74 9
1.449 7.54 2.669 10
1.31 7.629 2.679 10
1.06 7.74 2.36 10
0.74 7.95 2.149 10
0.719 8.26 2.129 10
0.909 8.33 2.18 10
1.079 8.22 2.159 10
1.339 8.24 2.159 10
1.66 8.13 2.159 10
1.55 8.12 2.05 10
1.54 8.22 2.36 10
1.319 8.41 2.52 10
1.29 8.679 2.57 10
1.329 8.769 2.56 10
1.29 8.75 2.379 10
1.52 8.639 2.37 10
1.87 8.559 2.379 10
2.23 8.41 2.53 10
2.49 8.36 2.73 10
2.399 8.139 2.59 10
2.36 8.13 2.7 10
2.08 8.28 2.81 10
1.86 8.33 2.84 10
1.91 8.38 2.97 10
1.66 8.5 3.04 10
1.41 8.55 2.83 10
1.41 8.519 2.77 10
1.319 8.5 2.82 9
1.189 8.54 3.0 10
1.15 8.7 3.28 10
1.079 8.9 3.409 10
1.04 9.099 3.699 10
1.28 9.019 3.85 10
1.319 9.55 4.009 10
1.49 9.86 4.35 10
1.39 9.599 4.71 10
1.11 9.58 4.88 10
0.7 9.59 5.029 10
0.25 9.63 5.19 10
-0.16 9.63 5.15 10
-0.41 9.83 5.029 10
-0.47 9.99 5.08 10
-0.199 10.37 5.19 10
0.08 10.7 5.16 10
0.729 10.719 5.27 10
1.329 10.269 5.39 10
2.0 9.679 5.629 10
2.49 9.17 5.87 10
2.659 8.48 6.009 10
2.419 8.08 5.83 10
2.1 7.859 5.47 10
1.76 7.68 5.17 10
1.459 7.6 4.819 10
1.14 7.529 4.46 10
0.989 7.43 4.21 9
1.01 7.48 4.02 10
0.96 7.48 3.79 10
0.979 7.44 3.59 10
0.919 7.47 3.449 10
0.729 7.5 3.189 10
0.7 7.6 3.139 10
0.58 7.819 3.06 10
0.59 8.0 2.99 10
0.56 8.16 3.11 10
0.55 8.45 3.169 10
0.45 8.59 3.159 10
0.47 8.62 3.36 10
0.429 8.84 3.49 10
0.51 9.099 3.649 10
0.69 9.309 3.76 10
0.969 9.36 3.939 10
1.209 9.32 4.04 10
1.51 9.2 4.2 10
1.76 9.08 4.259 10
1.86 8.86 4.23 10
1.819 8.57 4.19 10
1.67 8.29 4.06 10
1.5 8.09 4.02 10
1.37 7.96 3.909 10
1.16 7.85 3.8 10
0.989 7.68 3.689 10
0.77 7.759 3.649 10
0.539 7.93 3.75 9
0.45 8.17 3.99 10
0.39 8.37 4.089 10
0.45 8.639 4.2 10
0.5 8.79 4.18 10
0.63 9.01 4.33 10
0.77 9.349 4.46 10
0.87 9.5 4.42 10
1.079 9.76 4.62 10
1.13 9.94 4.65 10
1.14 9.96 4.72 10
1.18 10.08 4.91 10
1.29 10.09 5.049 10
1.5 9.94 5.15 10
1.969 9.65 5.31 10
2.37 9.44 5.5 10
2.639 9.25 5.609 10
2.72 9.03 5.609 10
2.639 8.809 5.5 10
2.419 8.65 5.37 10
2.2 8.61 5.2 14
2.06 8.58 4.96 10
1.99 8.49 4.74 9
1.86 8.42 4.52 10
1.79 8.28 4.299 10
1.87 8.21 4.14 10
1.86 8.13 4.069 10
1.92 8.179 3.97 10
1.91 8.26 4.04 10
1.89 8.37 4.029 10
1.87 8.46 4.06 10
1.89 8.58 4.11 10
1.89 8.639 4.2 10
1.89 8.7 4.24 10
1.9 8.73 4.23 10
1.99 8.83 4.259 10
2.12 8.99 4.33 10
2.2 9.04 4.39 10
2.429 9.059 4.45 10
2.61 9.139 4.509 10
2.77 9.2 4.549 10
2.86 9.24 4.68 10
2.86 9.21 4.69 10
2.79 9.2 4.66 10
2.6 9.08 4.64 10
2.44 8.98 4.69 10
2.31 8.84 4.64 10
2.23 8.66 4.569 10
2.07 8.48 4.47 10
1.939 8.46 4.37 10
1.849 8.46 4.36 10
1.73 8.5 4.319 10
1.829 8.58 4.35 10
1.88 8.53 4.25 10
1.849 8.51 4.319 10
1.849 8.519 4.33 10
1.849 8.519 4.339 10
1.75 8.51 4.37 9
1.829 8.47 4.38 10
1.76 8.41 4.29 10
1.709 8.269 4.24 10
1.599 8.22 4.23 10
1.569 8.29 4.21 10
1.51 8.26 4.17 10
1.459 8.269 4.17 10
1.42 8.179 4.15 10
1.469 8.189 4.14 10
1.52 8.21 4.22 10
1.52 8.25 4.299 10
1.51 8.23 4.29 10
1.49 8.099 4.35 10
1.38 8.019 4.31 10
1.329 8.04 4.299 10
1.29 8.04 4.319 10
